1113,Mock Oatmeal,1 servings,1,189,10.9,9.7,14,http://allrecipes.com/recipe/mock-oatmeal/detail.aspx
1130,Mohn Candy,30 to 40 candies,35,225,25,13.3,5.5,http://allrecipes.com/recipe/mohn-candy/detail.aspx
1141,Moist Chocolate Cake,1 9x13 or (2 9-inch round pans),24,189,27,9.3,3.1,http://allrecipes.com/recipe/moist-chocolate-cake/detail.aspx
1158,Mojito,1 servings,0,0,0,0,0,http://allrecipes.com/recipe/mojito/detail.aspx
1160,Mojito Cocktail,1 servings,0,0,0,0,0,http://allrecipes.com/recipe/mojito-cocktail/detail.aspx
1185,Molasses Marinade for Beef,2 0.25 cups,18,66,17,0.1,0.4,http://allrecipes.com/recipe/molasses-marinade-for-beef/detail.aspx
1188,Molasses Peanut Butter Crinkles,2 0.5 dozen,12,290,46.8,9.9,5.4,http://allrecipes.com/recipe/molasses-peanut-butter-crinkles/detail.aspx
1194,Molasses Sugar Cookies,3 to 4 dozen,48,71,9.8,3.4,0.7,http://allrecipes.com/recipe/molasses-sugar-cookies-2/detail.aspx
1202,Molly's Mouthwatering Tzatziki Cucumber Sauce,2 0.75 cups,22,49,1.4,4.5,1.1,http://allrecipes.com/recipe/mollys-mouthwatering-tzatziki-cucumber-sauce/detail.aspx
1217,Momma's Cornbread Dressing,12 to 18 servings,7,594,90.8,17.5,17.6,http://allrecipes.com/recipe/mommas-cornbread-dressing/detail.aspx
1218,Momma's Marinara Sauce,6 to 7 servings,5,213,38.3,4.6,6,http://allrecipes.com/recipe/mommas-marinara-sauce/detail.aspx
1242,Mom's Authentic Kosher Cholent Recipe,8 to 10 servings,8,1067,98.3,49.2,58,http://allrecipes.com/recipe/moms-authentic-kosher-cholent-recipe/detail.aspx
1244,Mom's Baked Beans I,10 to 12 servings,11,192,41.9,1.8,7,http://allrecipes.com/recipe/moms-baked-beans-i/detail.aspx
1245,Mom's Baked Beans II,8 to 10 servings,9,319,55.6,8.2,11.8,http://allrecipes.com/recipe/moms-baked-beans-ii/detail.aspx
1258,Mom's Best Meatloaf,6 to 8 servings,7,428,23,28.1,20,http://allrecipes.com/recipe/moms-best-meatloaf/detail.aspx
1269,Mom's Butter Tarts,2 dozen 3-inch mini tarts,24,190,30.1,8.1,1.3,http://allrecipes.com/recipe/moms-butter-tarts/detail.aspx
1295,Mom's Cookies,3 to 4 dozen,48,111,15.7,5.2,1.3,http://allrecipes.com/recipe/moms-cookies/detail.aspx
1301,Mom's Cucumbers,4 to 6 side salad servings,5,68,17,0.2,1.2,http://allrecipes.com/recipe/moms-cucumbers/detail.aspx
1316,Mom's Favorite Meatloaf,4 to 5 servings,4,1042,57.1,66.8,47.8,http://allrecipes.com/recipe/moms-favorite-meatloaf/detail.aspx
1326,Mom's Gourmet Grilled Cheese Sandwich,1 servings,1,488,29.2,32.1,21.3,http://allrecipes.com/recipe/moms-gourmet-grilled-cheese-sandwich/detail.aspx
1336,Mom's Irish Soda Bread,1 loaf,12,305,51.6,8.8,6.2,http://allrecipes.com/recipe/moms-irish-soda-bread/detail.aspx
1359,Mom's Peas and Noodles,1 servings,1,434,51.3,14.4,28.3,http://allrecipes.com/recipe/moms-peas-and-noodles/detail.aspx
1416,Mom's Warm Milk,1 servings,1,235,37.3,5.1,8.1,http://allrecipes.com/recipe/moms-warm-milk/detail.aspx
1420,Mom's Yummy Sweet Stuffing,7 to 10 servings,9,211,26.6,11,3,http://allrecipes.com/recipe/moms-yummy-sweet-stuffing/detail.aspx
1492,Moody's Green Beans,4 to 6 servings,5,390,10.4,31.3,17.1,http://allrecipes.com/recipe/moodys-green-beans/detail.aspx
1495,Moon Pies,1 0.5 dozen,18,325,43.9,15.6,3.8,http://allrecipes.com/recipe/moon-pies/detail.aspx
1497,Moonbeams,2 to 4 dozen,48,106,10.9,5.9,4.2,http://allrecipes.com/recipe/moonbeams/detail.aspx
1518,Mormor's Randiga Salad,2 to 4 servings,4,281,34,15,6.5,http://allrecipes.com/recipe/mormors-randiga-salad/detail.aspx
1543,Moroccan Salmon Cakes with Garlic Mayonnaise,4 to 5 servings,4,620,26.4,46.4,28.8,http://allrecipes.com/recipe/moroccan-salmon-cakes-with-garlic-mayonnaise/detail.aspx
1560,Most Delish Quick Dessert In the Universe,1 servings,1,365,47.7,19.7,4.6,http://allrecipes.com/recipe/most-delish-quick-dessert-in-the-universe/detail.aspx
1565,Mostaccioli (Mustaches),2 0.5 dozen cookies,30,82,8.9,5,1.6,http://allrecipes.com/recipe/mostaccioli-mustaches/detail.aspx
1580,Mother's Pot Roast,4 to 6 servings,5,552,10.2,36.6,45.2,http://allrecipes.com/recipe/mothers-pot-roast/detail.aspx
1595,Mountain Trail Mix,1 0.5 cups,6,216,22.8,13.1,5.2,http://allrecipes.com/recipe/mountain-trail-mix/detail.aspx
1621,Mozzarella Parmesan Chicken,6 to 8 servings,7,281,8.7,9,40,http://allrecipes.com/recipe/mozzarella-parmesan-chicken/detail.aspx
1741,Mushroom Chicken Dijon,1 servings,1,1527,32.8,140,40.7,http://allrecipes.com/recipe/mushroom-chicken-dijon/detail.aspx
1744,Mushroom Chicken Piccata,6 servings,6,285,12.5,10.3,30.9,http://allrecipes.com/recipe/mushroom-chicken-piccata/detail.aspx
1754,Mushroom Meatloaf,4 to 6 servings,4,765,26.2,50.8,48.5,http://allrecipes.com/recipe/mushroom-meatloaf/detail.aspx
1762,Mushroom Patties,4 to 6 servings,5,391,25.2,26.5,14.2,http://allrecipes.com/recipe/mushroom-patties/detail.aspx
1795,Mushrooms and Peas Rice,4 to 6 servings,5,269,41.2,7.5,9.2,http://allrecipes.com/recipe/mushrooms-and-peas-rice/detail.aspx
1819,Mustard Based BBQ Sauce,1 0.5 cups,12,53,11.4,0.8,0.9,http://allrecipes.com/recipe/mustard-based-bbq-sauce/detail.aspx
1833,Mustard Mayonnaise Sauce,1 0.75 cups,14,173,1.5,18.7,0.2,http://allrecipes.com/recipe/mustard-mayonnaise-sauce/detail.aspx
1844,Mustard Wheat Rye Sandwich Bread,1 1.5-pound loaf,12,163,29.9,2.7,4.5,http://allrecipes.com/recipe/mustard-wheat-rye-sandwich-bread/detail.aspx
3,Nana's Tea Cakes,2 to 3 dozen,30,207,31.1,7.7,3.1,http://allrecipes.com/recipe/nanas-tea-cakes/detail.aspx
22,Nany's White Cake,1 8-inch 2-layer cake,12,190,29.8,6.5,3.4,http://allrecipes.com/recipe/nanys-white-cake/detail.aspx
23,Napa Cabbage Noodle Salad,6 to 8 servings,7,666,31.5,59.4,6.8,http://allrecipes.com/recipe/napa-cabbage-noodle-salad/detail.aspx
50,Navy Bean Soup With Sirloin Tips,7 to 8 servings,7,378,39.6,14.6,21.2,http://allrecipes.com/recipe/navy-bean-soup-with-sirloin-tips/detail.aspx
57,Neapolitan Cookies II,6 0.5 dozen,36,97,9.4,6.3,1.3,http://allrecipes.com/recipe/neapolitan-cookies-ii/detail.aspx
72,Neiman Marcus Cake I,1 13x9-inch cake,14,533,70.3,28.1,6.6,http://allrecipes.com/recipe/neiman-marcus-cake-i/detail.aspx
73,Neiman Marcus Cake II,1 13x9-inch cake,14,428,63.5,18,4.7,http://allrecipes.com/recipe/neiman-marcus-cake-ii/detail.aspx
74,Neiman Marcus Chocolate Chip Cookie,12 to 15 cookies,15,260,38.8,11.7,2.7,http://allrecipes.com/recipe/neiman-marcus-chocolate-chip-cookie/detail.aspx
76,Nell's Irish Boiled Cake,1 8x4-inch loaf pan,12,251,43.8,8,3.2,http://allrecipes.com/recipe/nells-irish-boiled-cake/detail.aspx
90,Never Fail Applesauce Spice Cake,1 9x13-inch cake,18,448,64,20.4,5.1,http://allrecipes.com/recipe/never-fail-applesauce-spice-cake/detail.aspx
149,New York Cheesecake II,1 (9 or 10-inch) springform pan,16,362,21.7,28.5,6.1,http://allrecipes.com/recipe/new-york-cheesecake-ii/detail.aspx
157,New York Rye Bread,1 1.5-pound loaf,12,186,34.1,2.2,7.1,http://allrecipes.com/recipe/new-york-rye-bread/detail.aspx
174,Next Day Turkey Soup,6 to 8 servings,6,311,29.1,8.4,28.4,http://allrecipes.com/recipe/next-day-turkey-soup/detail.aspx
214,Ninety-Six Hour Cake,1 4-layer 9-inch cake,12,607,79.6,31.3,5.2,http://allrecipes.com/recipe/ninety-six-hour-cake/detail.aspx
218,"Nita's Lamb, Green Beans and Tomatoes",4 to 6 servings,6,182,16.7,5.9,18,http://allrecipes.com/recipe/nitas-lamb-green-beans-and-tomatoes/detail.aspx
245,No Bake Fruitcake,1 9x13-inch cake,36,238,26.7,14.4,2.8,http://allrecipes.com/recipe/no-bake-fruitcake-2/detail.aspx
246,No Bake Fruitcake,1 9x12-inch cake,18,475,53.4,28.8,5.6,http://allrecipes.com/recipe/no-bake-fruitcake/detail.aspx
260,No Bake Peanut Butter Pie,1 9-inch pies,16,432,41.4,27.8,7.2,http://allrecipes.com/recipe/no-bake-peanut-butter-pie/detail.aspx
266,No Bake Sugar Free Strawberry Cheesecake,1 8-inch pie,6,312,25.2,21.4,6.4,http://allrecipes.com/recipe/no-bake-sugar-free-strawberry-cheesecake/detail.aspx
274,No Cholesterol Chocolate Chip,2 to 3 dozen,36,124,20,5,1.5,http://allrecipes.com/recipe/no-cholesterol-chocolate-chip/detail.aspx
288,No Fail Bean Pie,1 9-inch pie,12,539,75.2,22,11.2,http://allrecipes.com/recipe/no-fail-bean-pie/detail.aspx
290,No Fail Fudge,1 9x13inch pan,20,594,83.7,29,5.7,http://allrecipes.com/recipe/no-fail-fudge/detail.aspx
293,No Fail Pie Crust III,4 single (8 or 9-inch) crusts,24,214,15.9,15.8,2.6,http://allrecipes.com/recipe/no-fail-pie-crust-iii/detail.aspx
302,No Knead Bran Bread,1 9x5-inch loaves,20,120,20.9,2.8,4.6,http://allrecipes.com/recipe/no-knead-bran-bread/detail.aspx
311,No Ordinary Meatloaf,1 9x5-inch meatloaf,8,392,29.7,18.7,25.5,http://allrecipes.com/recipe/no-ordinary-meatloaf/detail.aspx
322,No Sugar Added Cookies,1 to 2 dozen,6,483,43.8,31.6,8.2,http://allrecipes.com/recipe/no-sugar-added-cookies/detail.aspx
330,No-Bake Banana Split Cake,1 9x13-inch cake,16,434,41.2,30.1,2.8,http://allrecipes.com/recipe/no-bake-banana-split-cake/detail.aspx
336,No-Bake Holiday Fruitcake,1 9x5-inch loaf,12,570,93.7,19.3,9,http://allrecipes.com/recipe/no-bake-holiday-fruitcake/detail.aspx
337,No-Bake Holiday Fruitcake,1 9x5-inch loaf,12,570,93.7,19.3,9,http://allrecipes.com/recipe/no-bake-holiday-fruitcake-2/detail.aspx
341,No-Bake Peanutty Graham Treats,1 9x13 pan,24,183,31.6,5.1,1.9,http://allrecipes.com/recipe/no-bake-peanutty-graham-treats/detail.aspx
349,Noel Crisps,0.5 dozen,18,191,25.7,9.6,1.8,http://allrecipes.com/recipe/noel-crisps/detail.aspx
350,Noel Fruitcake,1 10-inch cake,16,665,106.8,26.2,6.7,http://allrecipes.com/recipe/noel-fruitcake/detail.aspx
351,No-Fail Chocolate Chip Cookies,0.5 dozen,42,235,32.9,11.7,2.3,http://allrecipes.com/recipe/no-fail-chocolate-chip-cookies/detail.aspx
353,No-Fuss Cinnamon Cheesecake,1 9x13-inch pan,12,483,44.9,30.7,6.3,http://allrecipes.com/recipe/no-fuss-cinnamon-cheesecake/detail.aspx
361,No-Fail Chocolate Chip Cookies,3 0.5 dozen,42,235,32.9,11.7,2.3,http://allrecipes.com/recipe/no-fail-chocolate-chip-cookies/detail.aspx
371,No-Mayonnaise Ranch Dressing,1 0.5 cups,12,32,1.5,2.5,1,http://allrecipes.com/recipe/no-mayonnaise-ranch-dressing/detail.aspx
375,Non-Alcoholic New Years Eve Punch,15 to 20 servings,15,161,38.8,0.3,1.1,http://allrecipes.com/recipe/non-alcoholic-new-years-eve-punch/detail.aspx
405,Noodles Romanoff,8 to 10 servings,9,503,44.6,30.6,13.3,http://allrecipes.com/recipe/noodles-romanoff/detail.aspx
408,Noodles Romanoff II,6 to 8 servings,7,318,26,20.1,8.9,http://allrecipes.com/recipe/noodles-romanoff-ii/detail.aspx
414,Nordy Bars,2 0.5 dozen,12,567,65.8,31.2,6.4,http://allrecipes.com/recipe/nordy-bars/detail.aspx
424,North Italian Meat Sauce (Ragu Bolognese),3 0.5 quarts,28,124,2,10.1,5.5,http://allrecipes.com/recipe/north-italian-meat-sauce-ragu-bolognese/detail.aspx
432,Northwest Steakhouse Steak Marinade,1 0.5 cup marinade,4,209,0.8,23.1,0.5,http://allrecipes.com/recipe/northwest-steakhouse-steak-marinade/detail.aspx
479,Nuoc Cham (Vietnamese Dipping Sauce),1 0.33 cup,20,15,3.7,0,0.4,http://allrecipes.com/recipe/nuoc-cham-vietnamese-dipping-sauce/detail.aspx
486,Nut Filling for Kolacky Cookies,1 0.5 cups,24,79,5.5,6.2,1.7,http://allrecipes.com/recipe/nut-filling-for-kolacky-cookies/detail.aspx
490,Nut Rolls,7 or 8 loaves,60,263,29.9,14.2,5,http://allrecipes.com/recipe/nut-rolls/detail.aspx
491,Nut Rolls,6 or 7 rolls,35,500,41.7,35.1,9,http://allrecipes.com/recipe/nut-rolls-2/detail.aspx
508,Nutty Banana Bread,1 8x4-inch loaves,24,215,29.8,9.9,3.7,http://allrecipes.com/recipe/nutty-banana-bread/detail.aspx
512,Nutty Chicken Salad,8 to 10 servings,10,182,7.9,11.2,12.8,http://allrecipes.com/recipe/nutty-chicken-salad/detail.aspx
521,Nutty Granola,0.25 cup servings,20,263,34.5,12.7,5.4,http://allrecipes.com/recipe/nutty-granola/detail.aspx
522,Nutty Granola II,0.5 cups,17,398,55.3,18.6,7.4,http://allrecipes.com/recipe/nutty-granola-ii/detail.aspx
526,Nutty Pina Colada Biscotti,0.5 dozen,42,145,19.4,6.5,2.5,http://allrecipes.com/recipe/nutty-pina-colada-biscotti/detail.aspx
529,Nutty Sweethearts,6 to 8 cookies,8,542,633,32.3,5.7,http://allrecipes.com/recipe/nutty-sweethearts/detail.aspx
537,O.D.'s Strawberry Jam Cake,1 9x9-inch pan,12,212,32.6,7.6,3.7,http://allrecipes.com/recipe/ods-strawberry-jam-cake/detail.aspx
541,Oat Bran Bread,1 0.5-pound loaf,12,136,25.1,2.4,4,http://allrecipes.com/recipe/oat-bran-bread/detail.aspx
542,Oat Bran Health Bread,1 9x5-inch loaf pan,12,19,35.7,5.7,7.1,http://allrecipes.com/recipe/oat-bran-health-bread/detail.aspx
548,Oat Whole Wheat Bread,1 8x4-inch loaves,20,121,24,1,4.5,http://allrecipes.com/recipe/oat-whole-wheat-bread/detail.aspx
555,Oatmeal Applesauce Bread,1 0.5-pound loaf,12,118,22,1.5,3.8,http://allrecipes.com/recipe/oatmeal-applesauce-bread/detail.aspx
559,Oatmeal Banana Nut Bread,1 9x5-inch loaf,12,255,31.8,13,4.1,http://allrecipes.com/recipe/oatmeal-banana-nut-bread/detail.aspx
563,Oatmeal Bread I,3 large loaves and 4 mini loaves,30,151,25.7,3.4,4.4,http://allrecipes.com/recipe/oatmeal-bread-i/detail.aspx
564,Oatmeal Bread II,1 0.5-pound loaf,12,169,30.9,2.6,5.3,http://allrecipes.com/recipe/oatmeal-bread-ii/detail.aspx
565,Oatmeal Bread III,1 9x5-inch loaf,12,194,31.7,6.7,4.4,http://allrecipes.com/recipe/oatmeal-bread-iii/detail.aspx
568,Oatmeal Cake I,1 9x13-inch cake,18,296,45,12.3,2.7,http://allrecipes.com/recipe/oatmeal-cake-i/detail.aspx
569,Oatmeal Cake II,1 9x13-inch cake,24,141,3.8,4.6,1.9,http://allrecipes.com/recipe/oatmeal-cake-ii/detail.aspx
570,Oatmeal Cake III,1 9x13-inch pan,24,264,36.6,12.6,2.8,http://allrecipes.com/recipe/oatmeal-cake-iii/detail.aspx
594,Oatmeal Cookies,4 to 5 dozen,24,185,31,6.1,3,http://allrecipes.com/recipe/oatmeal-cookies/detail.aspx
598,Oatmeal Cranberry White Chocolate Chunk Cookies,2 0.5 dozen,30,134,18.8,6,1.9,http://allrecipes.com/recipe/oatmeal-cranberry-white-chocolate-chunk-cookies/detail.aspx
610,Oatmeal Jam Squares,1 9x13-inch pan,18,274,37,13.1,3.1,http://allrecipes.com/recipe/oatmeal-jam-squares/detail.aspx
614,Oatmeal Molasses Bread,1 0.5-pound loaf,12,222,45.7,2.2,5.2,http://allrecipes.com/recipe/oatmeal-molasses-bread/detail.aspx
649,Oatmeal Strawberry Bread,1 3x7-inch loaves,24,285,34.8,15.1,3.6,http://allrecipes.com/recipe/oatmeal-strawberry-bread/detail.aspx
650,Oatmeal Sugar Cookies,0.5 dozen,24,169,20.1,9.3,2,http://allrecipes.com/recipe/oatmeal-sugar-cookies/detail.aspx
652,Oatmeal Toffee Cookies,2 to 3 dozen,36,160,15.8,10.2,1.2,http://allrecipes.com/recipe/oatmeal-toffee-cookies/detail.aspx
668,Octoberfest German Potato Salad,6 to 8 servings,7,355,39.5,20.5,4.3,http://allrecipes.com/recipe/octoberfest-german-potato-salad/detail.aspx
680,Oh So Tender Brisket,6 to 8 servings,7,695,6.2,58.5,33.7,http://allrecipes.com/recipe/oh-so-tender-brisket/detail.aspx
688,Oil-Free Apple Herb Salad Dressing,0.25 cup,8,16,3.8,0,0,http://allrecipes.com/recipe/oil-free-apple-herb-salad-dressing/detail.aspx
697,Oklahoma Nut Candy,30 to 40 pieces,40,200,31.1,8.7,0.9,http://allrecipes.com/recipe/oklahoma-nut-candy/detail.aspx
700,Okra and Tomatoes,6 to 8 servings,7,81,9.9,4,3.3,http://allrecipes.com/recipe/okra-and-tomatoes/detail.aspx
711,"Okra, Chicken and Rice Casserole",4 to 6 servings,5,287,32,5.8,26.5,http://allrecipes.com/recipe/okra-chicken-and-rice-casserole/detail.aspx
728,Old Fashioned Beef Stew,8 to 8 servings,8,444,28.6,21.3,33.6,http://allrecipes.com/recipe/old-fashioned-beef-stew/detail.aspx
735,Old Fashioned Chocolate Cake,1 9x13-inch pan,18,437,62.3,20.8,3.7,http://allrecipes.com/recipe/old-fashioned-chocolate-cake/detail.aspx
739,Old Fashioned Coconut Cream Pie,1 9-inch pie,8,423,46.4,23.5,6.8,http://allrecipes.com/recipe/old-fashioned-coconut-cream-pie/detail.aspx
751,Old Fashioned Giblet Stuffing,8 to 10 servings,8,241,19.9,14,9,http://allrecipes.com/recipe/old-fashioned-giblet-stuffing/detail.aspx
753,Old Fashioned Hard Candy,1 0.25-pounds,20,116,30.2,0,0,http://allrecipes.com/recipe/old-fashioned-hard-candy/detail.aspx
756,Old Fashioned Mac and Cheese,6 to 8 servings,7,401,29.1,23.3,18.5,http://allrecipes.com/recipe/old-fashioned-mac-and-cheese/detail.aspx
765,Old Fashioned Paradise Pumpkin Pie,1 9-inch pie,8,430,40.3,27.1,8.6,http://allrecipes.com/recipe/old-fashioned-paradise-pumpkin-pie/detail.aspx
772,Old Fashioned Potato Kugel,1 9x13-inch pan,24,119,16.5,4.7,3.2,http://allrecipes.com/recipe/old-fashioned-potato-kugel/detail.aspx
775,Old Fashioned Pound Cake with Raspberry Sauce,1 10-inch tube pan,14,572,72.3,29.2,7,http://allrecipes.com/recipe/old-fashioned-pound-cake-with-raspberry-sauce/detail.aspx
779,Old Fashioned Red Devil's Food Cake,1 2-layer 9-inch cake,24,251,38.8,10,3.6,http://allrecipes.com/recipe/old-fashioned-red-devils-food-cake/detail.aspx
794,Old Fashioned Tea Cakes II,3 0.5 dozen,18,160,24.6,5.9,2.6,http://allrecipes.com/recipe/old-fashioned-tea-cakes-ii/detail.aspx
805,Old Southern Chocolate Pecan Sheet Cake,1 9x13-inch sheet cake,24,325,45.1,15.9,2.6,http://allrecipes.com/recipe/old-southern-chocolate-pecan-sheet-cake/detail.aspx
825,Old-Fashioned Honey Pecan Pie,1 (8 or 9-inch) pie,8,404,47.3,23.5,5.2,http://allrecipes.com/recipe/old-fashioned-honey-pecan-pie/detail.aspx
833,Old-Fashioned Peanut Brittle,1 0.25-pounds,20,143,23.1,5.4,2.8,http://allrecipes.com/recipe/old-fashioned-peanut-brittle/detail.aspx
844,Old-Fashioned Shortcake,1 8-inch cake,8,327,50.1,12.6,4.4,http://allrecipes.com/recipe/old-fashioned-shortcake/detail.aspx
854,Olivada,1 0.75 cups,14,127,2.8,12.8,0.5,http://allrecipes.com/recipe/olivada/detail.aspx
856,Olive and Chicken Curry Crepes,6 to 8 servings,7,430,32,21.2,27.1,http://allrecipes.com/recipe/olive-and-chicken-curry-crepes/detail.aspx
862,Olive Cheese Melts,1 4-piece servings,16,168,13.7,10.4,5.3,http://allrecipes.com/recipe/olive-cheese-melts/detail.aspx
865,Olive Dip,0.5 cups,28,42,1.9,3.2,1.8,http://allrecipes.com/recipe/olive-dip/detail.aspx
878,"Olive, Lamb, and Red Pepper Casserole",1 7x11-inch baking dish,6,430,20.9,28.9,23.7,http://allrecipes.com/recipe/olive-lamb-and-red-pepper-casserole/detail.aspx
887,Oma's Rhubarb Cake,1 9x13-inch cake,12,324,57.7,9,4.4,http://allrecipes.com/recipe/omas-rhubarb-cake/detail.aspx
895,One - Two - Three - Four Cake I,1 (8 or 9-inch) layer cakes,24,209,29.4,9,3.1,http://allrecipes.com/recipe/one---two---three---four-cake-i/detail.aspx
904,One Bowl Chocolate Cake II,1 9x13-inch pan,24,134,21.2,4.9,2.4,http://allrecipes.com/recipe/one-bowl-chocolate-cake-ii/detail.aspx
917,One Egg Lemon Pound Cake,1 8x4-inch loaf pan,10,272,40.6,10.4,4.1,http://allrecipes.com/recipe/one-egg-lemon-pound-cake/detail.aspx
941,One-Two-Three Cake,1 9x13-inch pan,12,376,62.2,13.1,2.4,http://allrecipes.com/recipe/one-two-three-cake/detail.aspx
946,Onion Bake,9 to 12 servings,11,535,32.1,40.9,11.7,http://allrecipes.com/recipe/onion-bake/detail.aspx
948,Onion Bread I,1 0.5-pound loaves,24,151,28.3,2.1,4.3,http://allrecipes.com/recipe/onion-bread-i/detail.aspx
949,Onion Bread II,1 9x5-inch loaf,12,192,31.8,4.8,5.1,http://allrecipes.com/recipe/onion-bread-ii/detail.aspx
961,Onion Pasta,4 to 6 servings,5,579,60.3,33,11.6,http://allrecipes.com/recipe/onion-pasta/detail.aspx
980,"Onion, Garlic, Cheese Bread",1 0.5-pound loaf,12,205,29.1,6.2,7.8,http://allrecipes.com/recipe/onion-garlic-cheese-bread/detail.aspx
1002,Orange Almond Biscotti I,3 0.5 dozen,18,197,30.2,6.9,3.7,http://allrecipes.com/recipe/orange-almond-biscotti-i/detail.aspx
1032,Orange Buns,2 0.5 dozen,30,141,25,2.5,4.4,http://allrecipes.com/recipe/orange-buns/detail.aspx
1051,Orange Citrus Vinaigrette,1 0.25 cup,10,32,2,2.7,0.1,http://allrecipes.com/recipe/orange-citrus-vinaigrette/detail.aspx
1066,Orange Cream Cake V,1 4-layer 9-inch round cake.,12,555,75.9,25.8,7.3,http://allrecipes.com/recipe/orange-cream-cake-v/detail.aspx
1073,Orange Cream Frosting,1 frosting (for 1 cake),12,223,39.4,7.7,0.1,http://allrecipes.com/recipe/orange-cream-frosting/detail.aspx
1104,Orange Gelatin Salad,8 to 10 servings,9,311,32.6,13.9,14.6,http://allrecipes.com/recipe/orange-gelatin-salad-2/detail.aspx
1105,Orange Gelatin Salad,6 to 8 servings,7,289,41.2,8.2,10.3,http://allrecipes.com/recipe/orange-gelatin-salad/detail.aspx
1109,Orange Ginger Tuna Salad,1 to 2 servings,1,542,29.9,26.3,49.1,http://allrecipes.com/recipe/orange-ginger-tuna-salad/detail.aspx
1123,Orange Honey Garlic Chicken,4 to 6 servings,5,324,9.6,17.2,31.5,http://allrecipes.com/recipe/orange-honey-garlic-chicken/detail.aspx
1124,Orange Hummus,2 0.5 cups,20,74,7.2,4.4,1.9,http://allrecipes.com/recipe/orange-hummus/detail.aspx
1125,Orange Island Chicken,4 to 6 servings,5,442,13.9,12,65.5,http://allrecipes.com/recipe/orange-island-chicken/detail.aspx
1136,Orange Lunch Box Cookies,1 0.5 dozen,6,607,78.5,30.6,7.1,http://allrecipes.com/recipe/orange-lunch-box-cookies/detail.aspx
1152,Orange Nut Bread,3 to 4 mini loaves,20,121,20.6,3.6,2.1,http://allrecipes.com/recipe/orange-nut-bread/detail.aspx
1164,Orange Pecan Tuna Salad,0.5 cups,3,222,6.6,8.2,30.1,http://allrecipes.com/recipe/orange-pecan-tuna-salad/detail.aspx
1166,Orange Peel Bread,1 9x5-inch loaf,6,489,97.2,8.1,8.4,http://allrecipes.com/recipe/orange-peel-bread/detail.aspx
1176,Orange Poppy Seed Bread,1 9x5-inch loaf,12,409,59.7,1.8,6.5,http://allrecipes.com/recipe/orange-poppy-seed-bread/detail.aspx
1184,Orange Pumpkin Loaf,1 9x5-inch loaf,12,286,47.9,9.5,4.6,http://allrecipes.com/recipe/orange-pumpkin-loaf/detail.aspx
1185,Orange Quick Bread,1 9x5-inch loaf,12,175,27.1,6.6,3,http://allrecipes.com/recipe/orange-quick-bread/detail.aspx
1186,Orange Raisin Cake,1 9x13-inch pan,24,168,24.9,7,2.5,http://allrecipes.com/recipe/orange-raisin-cake/detail.aspx
1215,Orange Slice Cake II,1 9x13-inch cake,24,460,77.8,16,5.3,http://allrecipes.com/recipe/orange-slice-cake-ii/detail.aspx
1240,Orange Turkey Brine,1 0.5 gallon,1,697,176.7,2,13.1,http://allrecipes.com/recipe/orange-turkey-brine/detail.aspx
1271,Orange-Soy Sauce Reduction,3 0.25 cup,6,38,8.3,0.1,1.9,http://allrecipes.com/recipe/orange-soy-sauce-reduction/detail.aspx
1276,Oregano Chicken,6 to 8 servings,7,180,2.6,7.9,23.9,http://allrecipes.com/recipe/oregano-chicken/detail.aspx
1292,Oreo__ﾢ Cookie Bark,1 0.5-pounds,50,59,8.7,2.5,0.7,http://allrecipes.com/recipe/oreo-cookie-bark/detail.aspx
1293,Oreo__ﾢ Cookie Cake II,1 9x13-inch pan,24,185,32.4,6,1.4,http://allrecipes.com/recipe/oreo-cookie-cake-ii/detail.aspx
1294,Oreo® Cookie Cake,1 9x13-inch cake,24,312,31.2,20,3.6,http://allrecipes.com/recipe/oreo-cookie-cake/detail.aspx
1295,Organic Chocolate Cream Liqueur,0.5 cups,24,148,11.7,7.1,2.5,http://allrecipes.com/recipe/organic-chocolate-cream-liqueur/detail.aspx
1303,Oriental Hot 'n' Sour Soup,8 to 10 servings,8,26,3,1.5,0.9,http://allrecipes.com/recipe/oriental-hot-n-sour-soup/detail.aspx
1341,Orzo and Rice,4 to 6 servings,5,192,31.7,5.1,4.6,http://allrecipes.com/recipe/orzo-and-rice/detail.aspx
1357,Osso Buco,6 to 8 servings,7,251,10.6,14.5,19.7,http://allrecipes.com/recipe/osso-buco/detail.aspx
1362,Our Favorite Chocolate Cake,1 13x9-inch cake pan,14,436,72.2,15.9,4.1,http://allrecipes.com/recipe/our-favorite-chocolate-cake/detail.aspx
1374,Outrageous Creamy Garlic Salad Dressing,0.5 cups,20,115,3.3,11.2,0.8,http://allrecipes.com/recipe/outrageous-creamy-garlic-salad-dressing/detail.aspx
1377,Outrageously Buttery Crumb Cake,1 12x18-inch sheet cake,16,559,71,28,6.5,http://allrecipes.com/recipe/outrageously-buttery-crumb-cake/detail.aspx
1380,Oven Baked BBQ Ribs,4 to 8 servings,6,684,38.3,41.1,40.9,http://allrecipes.com/recipe/oven-baked-bbq-ribs/detail.aspx
1387,Oven Baked Potato Wedges,4 to 6 servings,5,495,68.1,21.9,8.3,http://allrecipes.com/recipe/oven-baked-potato-wedges/detail.aspx
1391,Oven Barbecued Beef Brisket I,8 to 10 servings,9,672,10.4,53.6,34.2,http://allrecipes.com/recipe/oven-barbecued-beef-brisket-i/detail.aspx
